FIPS,year,percent_65plus,percent_smokers,percent_diabetes,percent_obese,copd_death_rate,hypertension_death_rate,total_heart_disease_death_rate
12103,2010,21.24524777065337,21.33,8.9,23.8,43.05,157.2,379.4
12105,2010,18.063113702159832,22.46,10.5,32.5,51.22,203.7,440.9
12107,2010,18.954459714362702,28.21,12.0,33.8,74.24,247.3,468.6
12109,2010,15.763219676965633,18.74,6.9,22.4,43.0,,
12111,2010,20.00330621280511,26.590000000000003,10.9,29.1,43.92,,
12113,2010,12.828628979517095,27.98,9.5,27.8,63.37,171.0,444.7
12115,2010,31.248651067301868,19.37,7.1,20.6,32.77,115.1,314.0
12117,2010,12.074903498632553,19.54,10.1,24.5,42.67,217.9,361.6
12119,2010,43.8384352659157,16.39,8.9,29.9,26.65,141.6,352.1
12121,2010,18.682668682668684,30.59,10.3,31.2,69.44,222.5,514.9
12123,2010,15.791104226598804,32.76,11.6,35.8,63.02,259.9,531.5
12125,2010,10.178870158280787,31.22,13.3,37.3,91.02,384.4,606.2
12127,2010,21.15342609821212,27.49,9.5,26.1,55.5,179.9,422.2
12129,2010,10.909975669099754,31.71,10.3,35.9,66.13,212.8,429.8
12131,2010,16.340981943966533,27.07,9.2,26.7,56.24,188.4,442.9
12133,2010,15.465210355987056,24.38,12.1,36.6,72.75,219.9,568.6
13001,2010,13.543143885676885,22.13,12.7,34.0,80.71,184.8,588.9
13003,2010,10.724533715925396,17.83,10.9,30.5,99.27,336.4,676.2
13005,2010,13.243536431025133,,10.3,30.7,72.96,193.5,575.1
13007,2010,15.593121538909935,,12.5,32.0,44.46,273.3,572.4
13009,2010,12.184929109049534,17.919999999999995,11.0,31.8,66.92,321.8,590.4
13011,2010,12.612710483432918,,10.0,27.8,59.31,129.3,452.0
13013,2010,9.39060795682875,29.07,12.0,31.9,80.14,248.0,489.8
13015,2010,10.685657171414293,29.48,11.1,29.0,70.15,234.1,489.2
13017,2010,13.969963162368947,25.95,12.9,33.2,71.96,234.2,531.1
13019,2010,13.997210887867361,34.96,10.7,29.9,91.98,240.5,600.7
13021,2010,12.675369350636014,22.31,11.2,30.1,57.51,235.9,665.6
13023,2010,15.173366063209572,19.93,10.9,30.2,78.87,208.9,585.5
13025,2010,12.392445478651442,24.43,10.1,30.6,100.37,201.9,484.7
13027,2010,15.776191062415366,16.55,12.8,33.1,55.79,298.4,592.9
13029,2010,9.07265365243441,25.72,10.1,27.8,82.09,215.5,482.5
13031,2010,9.12002721127,23.26,12.2,33.0,57.1,289.7,491.7
13033,2010,11.827219746314707,18.47,11.5,35.5,54.78,165.6,564.9
13035,2010,12.692340031951568,,12.2,33.3,75.49,257.8,508.5
13037,2010,12.184560250858596,,12.7,31.4,50.32,349.0,581.8
13039,2010,9.133258324944238,23.09,12.1,28.3,62.46,141.9,638.7
13043,2010,14.548752834467123,,10.3,31.7,65.01,235.5,652.8
13045,2010,11.013510460440106,19.39,12.8,31.2,67.61,220.5,533.0
13047,2010,13.615008818617428,30.33,11.4,30.8,62.65,188.5,469.1
13049,2010,12.238387924998055,,11.4,31.3,74.03,158.0,576.1
13051,2010,12.451514114048585,20.47,10.2,26.7,48.39,281.2,480.7
13053,2010,3.8454659273832954,,12.0,31.3,59.35,395.1,571.0
13055,2010,14.673138410570516,28.68,10.9,32.6,72.28,180.5,600.6
13057,2010,9.320761906532157,20.67,8.9,27.6,52.55,125.1,418.6
13059,2010,8.504041634370504,13.61,11.3,27.2,44.11,262.8,446.7
13061,2010,19.892980799496375,,13.7,33.7,39.2,215.1,633.5
13063,2010,6.695475167098283,21.27,12.5,35.5,52.61,256.3,529.9
13065,2010,12.817859254878767,,11.7,32.4,74.36,153.3,658.4
13067,2010,8.791506827460678,16.18,9.1,23.1,42.73,128.3,375.3
13069,2010,11.091087811271297,26.72,11.6,30.3,74.77,284.1,541.8
13071,2010,12.931147828373582,29.770000000000003,12.0,32.5,65.63,351.8,568.2
13073,2010,10.296506742427274,20.39,9.4,26.1,45.77,222.7,392.8
13075,2010,13.412860052371252,21.82,12.5,31.5,77.21,274.5,605.5
13077,2010,10.475468394600467,20.66,10.8,29.1,58.57,223.3,449.0
13079,2010,13.235878287121633,18.72,11.1,30.2,50.44,212.0,552.5
13081,2010,14.082703879144795,19.7,12.6,33.7,52.33,232.0,604.4
13083,2010,14.533974744437765,,10.3,30.6,65.39,154.0,580.9
13085,2010,14.30938731637406,27.02,9.6,27.1,53.73,129.9,405.4
13087,2010,14.030988244598625,19.08,11.6,31.5,62.11,166.4,620.9
13089,2010,9.068760894398528,15.54,9.7,25.5,32.47,,
13091,2010,14.05725839805156,22.98,14.0,35.6,72.52,182.9,656.8
13093,2010,13.888514878147301,,12.0,31.3,47.38,138.3,503.3
13095,2010,12.117909705543154,20.69,12.0,38.0,53.29,387.4,569.1
13097,2010,8.589984385960943,17.37,11.9,34.0,54.76,138.8,480.8
13099,2010,16.44359464627151,,11.3,30.3,46.26,306.3,605.7
13101,2010,9.788293897882939,,10.5,28.2,72.04,260.2,562.5
13103,2010,9.202500762427569,23.64,9.7,30.6,65.23,218.4,507.5
13105,2010,16.945273631840795,29.66,12.1,35.6,57.52,259.5,549.1
13107,2010,13.991241650816118,23.24,10.2,29.8,71.07,199.2,594.9
13109,2010,13.873514200163324,16.96,13.1,34.8,60.05,256.5,521.9
13111,2010,22.119484906058688,26.25,10.0,28.8,63.99,111.9,463.9
13113,2010,12.884101067908508,14.07,9.0,24.3,39.46,128.7,355.4
13115,2010,14.254752102539639,19.29,9.5,27.3,57.35,205.2,556.3
13117,2010,8.992038387759377,15.54,9.7,21.6,44.65,87.4,352.6
13119,2010,16.90223792697291,23.22,9.8,26.4,68.79,252.2,594.0
13121,2010,9.092598354421627,16.75,8.7,22.9,35.64,222.1,431.8
13123,2010,17.883482127103992,30.71,9.5,28.8,54.02,138.8,407.7
13125,2010,15.102305943488146,,10.0,28.4,56.4,455.3,548.1
13127,2010,15.130918940609954,23.7,8.6,27.9,62.55,111.8,442.7
13129,2010,11.737879363700529,25.51,9.8,28.3,63.8,145.4,612.1
13131,2010,14.192078653930697,24.24,11.1,32.1,49.1,253.8,482.5
13133,2010,21.200550826239358,11.27,11.5,32.1,39.61,263.2,462.6
13135,2010,6.920113315849988,16.93,8.2,25.0,44.6,152.9,361.6
13137,2010,15.426952462785351,21.46,9.5,27.4,56.6,194.1,447.9
13139,2010,11.268489665783493,19.1,12.0,28.8,53.16,120.4,414.8
13141,2010,15.838015477578715,,14.3,38.4,43.08,302.6,513.5
13143,2010,14.079560470130053,,10.7,31.4,74.49,177.0,637.2
13145,2010,13.341005941086815,19.37,11.0,27.5,42.58,250.9,404.6
13147,2010,18.12599049128368,25.87,9.7,28.3,55.33,211.3,489.7
13149,2010,13.191453424541844,,10.5,28.6,77.81,217.1,483.6
13151,2010,8.411082769619437,20.69,9.9,28.1,60.63,182.2,459.9
13153,2010,10.415852002474207,23.33,9.6,29.6,51.02,161.8,452.6
13155,2010,15.55810796700428,,11.0,30.9,64.48,268.9,540.7
13157,2010,11.9876103861869,20.23,8.8,26.1,68.01,197.4,516.6
13159,2010,12.76549787601699,,10.7,29.3,51.6,175.5,507.7
13161,2010,12.639798822050164,,10.8,28.2,82.87,236.9,584.2
13163,2010,14.654099235283658,11.65,12.4,37.6,47.53,526.0,597.6
13165,2010,15.084134615384615,15.87,11.6,31.7,69.23,290.6,553.5
13167,2010,14.1397957139996,14.26,12.3,32.3,58.51,196.9,532.9
13169,2010,12.623053829504993,,11.8,30.5,64.67,232.8,482.7
13171,2010,13.791404325212152,,10.6,32.9,67.0,255.7,548.3
13173,2010,10.866983372921617,,11.2,29.0,72.83,255.9,618.8
13175,2010,14.213376322751325,23.12,10.6,35.1,65.37,224.5,597.7
13177,2010,8.34447807418878,20.18,11.1,30.2,59.34,196.5,490.5
13179,2010,6.38094479407313,33.78,11.8,32.9,58.71,231.9,418.5
13181,2010,17.628607277289838,,11.1,35.2,51.77,201.4,554.0
13183,2010,7.348703170028817,,11.1,30.1,66.43,207.9,493.4
13185,2010,9.800435777516432,25.9,11.8,31.1,63.65,267.6,632.7
13187,2010,12.63456839046298,19.76,8.6,28.5,69.84,110.8,425.0
13189,2010,13.571526854102647,22.0,13.1,32.2,59.74,621.8,552.7
13191,2010,17.622807630494027,25.58,10.9,31.1,52.85,117.2,382.3
13193,2010,12.482075793786276,,13.3,33.8,47.35,144.1,649.6
13195,2010,13.451722671203742,26.83,10.6,31.4,77.02,240.4,561.6
13197,2010,14.037295503946915,,12.2,31.4,60.89,241.4,551.0
13199,2010,15.913465945549548,,11.2,32.1,47.12,317.5,612.1
13201,2010,18.39230392956139,,12.1,31.8,56.09,178.5,570.0
13205,2010,13.143562250021276,18.1,11.9,31.0,47.13,338.5,593.1
13207,2010,14.091447343290422,,10.8,32.1,44.26,209.4,532.8
13209,2010,12.915573053368327,16.99,11.4,32.4,70.43,208.1,604.7
13211,2010,15.63041170884308,17.26,11.5,31.1,42.07,207.4,507.4
13213,2010,10.960463410315432,30.17,11.2,27.3,81.81,273.0,518.5
13215,2010,11.590206226027075,21.58,12.2,35.6,59.49,500.2,581.9
13217,2010,9.915811970079792,28.45,11.1,31.4,60.1,222.2,500.2
13219,2010,10.979498861047835,17.61,8.7,26.1,44.18,256.4,439.8
13221,2010,14.302973353916373,,10.4,28.5,48.1,261.5,395.7
13223,2010,7.255122972339098,22.7,11.8,25.4,55.39,154.3,394.9
13225,2010,11.541084826076029,20.86,12.6,33.4,57.88,199.7,693.7
13227,2010,16.49001222992254,25.08,9.7,25.7,63.09,137.0,470.6
13229,2010,14.137656125431835,29.99,11.8,30.4,81.06,202.1,570.0
13231,2010,12.409329315924563,,10.7,30.9,66.43,205.5,530.2
13233,2010,13.380027438804245,23.92,12.4,26.2,78.59,246.6,677.8
13235,2010,15.89940680090233,18.5,11.2,30.4,48.72,165.2,682.0
13237,2010,18.300221792270307,23.55,11.7,32.3,48.4,193.0,530.1
13239,2010,22.3328025477707,,12.6,31.3,44.2,179.9,611.1
13241,2010,21.398292068563002,19.84,10.6,29.3,54.59,172.2,433.8
13243,2010,17.866458007303073,,13.3,36.3,42.73,400.4,580.6
13245,2010,11.36861994381324,23.96,11.5,32.7,58.12,374.2,514.3
13247,2010,10.752864540619068,16.9,12.8,32.7,49.37,195.4,401.5
13249,2010,13.386454183266931,,11.6,28.7,43.71,266.5,598.3
13251,2010,14.971381284049375,14.12,11.1,33.6,56.46,334.2,578.3
13253,2010,19.124555975707572,,11.9,32.3,61.57,206.3,579.3
13255,2010,13.445456814777836,21.06,11.6,33.8,73.29,290.2,577.2
13257,2010,16.674962667994027,19.5,12.9,31.7,73.49,312.7,624.8
13259,2010,13.995411340544086,,13.7,34.6,50.3,228.7,521.2
13261,2010,12.657569452943337,26.8,13.0,37.2,48.01,221.4,622.6
13263,2010,16.511627906976745,,13.5,34.3,53.6,330.8,566.3
13265,2010,20.78684674104521,,12.9,35.0,47.32,263.3,521.6
13267,2010,11.705593719332681,26.44,10.5,31.3,72.55,191.0,567.7
13269,2010,15.005127036572858,,11.4,32.7,62.55,301.7,641.7
13271,2010,13.76679985470396,24.31,11.4,30.3,66.49,191.4,557.7
13273,2010,14.917069074112954,,12.7,38.4,53.54,354.5,543.5
13275,2010,15.102688448387607,23.7,11.9,32.5,47.29,258.4,554.6
13277,2010,12.817072867754838,17.330000000000002,12.6,31.9,62.1,241.8,557.1
13279,2010,13.834238731463806,28.4,12.4,33.5,77.13,192.6,612.1
13281,2010,29.37826293308021,,9.8,27.9,45.14,135.1,430.5
13283,2010,13.823614737452855,,11.2,34.6,73.39,212.8,588.5
13285,2010,12.387031347868884,17.41,12.8,30.7,56.29,257.7,553.8
13287,2010,15.712682379349046,,11.7,32.5,69.92,245.9,546.5
13289,2010,16.415914409896356,,12.3,31.4,59.32,226.8,641.5
13291,2010,26.80861020121666,17.69,10.1,26.7,45.75,104.7,437.6
13293,2010,15.713018407629187,,11.8,34.3,78.2,211.6,617.6
13295,2010,15.076230579352405,28.46,11.8,31.9,71.71,208.7,677.0
13297,2010,12.17496904467092,20.380000000000006,10.7,28.0,61.86,196.0,499.2
13299,2010,15.247328412471079,28.18,13.3,33.9,78.15,203.4,583.9
13301,2010,17.934970598408857,,12.4,37.3,55.05,304.6,573.7
13303,2010,13.60640970938226,,13.3,34.3,52.61,206.4,517.1
13305,2010,12.841657245461194,29.880000000000006,10.8,33.2,71.95,210.7,538.1
13307,2010,15.210355987055015,,11.7,30.7,41.26,197.9,473.3
13309,2010,11.571630840520015,20.77,10.5,31.3,63.48,221.1,588.6
13311,2010,17.645112671396536,22.81,9.3,28.5,56.38,106.6,425.2
13313,2010,11.214171005888364,26.58,10.8,28.2,61.08,223.3,484.3
13315,2010,14.601674898003006,18.57,10.9,30.8,71.72,208.6,576.1
13317,2010,19.204851752021558,,13.3,32.6,56.97,282.2,680.3
13319,2010,15.720432364361422,,11.7,31.7,62.34,237.9,660.9
13321,2010,14.489212612944865,25.02,10.6,31.3,58.47,269.3,531.0
15001,2010,14.642620156126087,19.7,7.3,24.7,25.25,153.4,372.6
15003,2010,14.569296810051393,16.8,8.3,22.0,20.51,158.5,345.5
15005,2010,28.88888888888889,,8.9,25.8,24.21,,
15007,2010,15.006323934231085,18.3,7.4,21.9,22.27,155.0,350.7
15009,2010,12.931879757450652,19.22,8.0,23.6,24.21,154.6,341.2
16001,2010,10.559699405624453,16.75,7.4,23.3,45.76,148.2,362.8
16003,2010,21.125694093891973,20.34,8.3,26.8,37.68,140.9,417.7
16005,2010,11.199710913033003,17.64,9.9,29.0,53.82,191.6,485.5
16007,2010,18.428547495392863,16.36,7.8,26.6,48.93,154.8,397.7
16009,2010,18.47147470398277,24.16,9.2,26.3,71.86,254.0,411.0
16011,2010,11.465093411996069,16.45,11.7,33.5,49.23,163.7,456.9
16013,2010,11.800892228222587,14.580000000000002,5.3,18.1,30.62,163.9,365.7
16015,2010,16.1598857958601,20.24,8.0,25.0,42.58,150.3,356.7
16017,2010,17.275438853845774,20.75,7.4,23.4,44.39,252.4,429.0
16019,2010,10.980654406496301,15.06,8.4,28.1,51.59,196.7,427.6
16021,2010,16.710610055459586,22.02,6.9,25.2,49.91,175.0,448.2
16023,2010,17.598627787307034,21.34,7.7,29.8,53.52,157.3,408.0
16025,2010,16.57706093189964,,7.7,25.1,41.62,159.8,425.5
16027,2010,10.883193290625147,19.09,9.4,29.8,53.16,207.0,382.5
16029,2010,15.858904502437627,16.35,7.1,24.3,48.4,330.4,483.2
16031,2010,12.738301559792028,15.1,9.4,30.6,51.18,165.2,428.3
16033,2010,13.16326530612245,,8.7,28.9,57.5,115.5,386.5
16035,2010,22.378824338260564,23.4,8.1,31.7,60.74,181.2,428.3
16037,2010,18.79733761762681,18.72,7.7,26.6,43.79,153.3,348.8
16039,2010,10.124995391025404,19.94,9.0,29.4,57.37,189.3,405.7
16041,2010,12.784602143807216,8.709999999999999,8.3,28.2,25.71,105.6,414.6
16043,2010,13.875236294896029,16.82,7.9,23.6,36.58,156.5,431.3
16045,2010,18.751123629172405,25.89,8.0,29.8,57.61,169.1,379.1
16047,2010,15.002262297201213,22.95,8.7,31.0,51.59,160.8,565.6
16049,2010,21.299816063764567,19.42,8.0,27.7,49.71,92.6,371.6
16051,2010,9.609884452579797,11.12,8.5,27.2,40.29,163.7,387.8
16053,2010,11.251225380982088,24.4,8.9,32.2,56.3,167.8,380.9
16055,2010,14.57493085964508,21.11,7.5,24.0,51.06,261.7,416.1
16057,2010,10.34760434840961,15.079999999999998,7.9,24.8,40.75,165.1,402.8
16059,2010,22.117439959763608,21.87,7.8,21.2,56.77,79.6,357.1
16061,2010,22.041884816753925,,8.1,29.3,48.06,124.1,418.6
16063,2010,10.852862082212832,21.81,7.0,25.5,53.05,155.2,454.6
16065,2010,5.596935518195361,2.81,8.4,26.9,28.12,184.4,451.8
16067,2010,14.858337897724445,16.6,10.2,29.9,44.07,162.9,392.9
16069,2010,17.980414600025433,21.57,9.9,32.3,54.42,151.5,447.5
16071,2010,16.526806526806528,15.3,8.1,31.9,35.84,134.6,424.9
16073,2010,14.050379151050288,27.06,10.2,30.0,56.26,223.1,394.6
16075,2010,15.434907452400935,22.25,8.0,27.5,58.08,199.1,419.3
16077,2010,12.245934959349597,15.6,7.8,29.7,63.19,178.2,481.9
16079,2010,19.946662483332027,27.7,8.7,30.4,65.21,245.7,479.2
16081,2010,6.541227465274358,14.57,7.5,25.3,27.37,156.3,326.0
16083,2010,13.850022567541428,21.28,8.1,25.2,58.73,172.1,382.1
16085,2010,17.21495709031467,23.04,7.1,25.4,33.51,141.3,330.7
16087,2010,20.52667780288887,19.22,9.0,29.0,50.11,168.7,450.3
17001,2010,17.507444907683144,21.94,7.9,29.9,59.28,233.5,454.0
17003,2010,16.877894223738725,,9.7,32.4,67.14,128.7,639.8
17005,2010,15.078428065441052,,8.8,28.5,44.12,187.3,468.5
17007,2010,11.822332304393635,16.43,7.9,30.1,48.72,150.7,419.2
17009,2010,12.443994796935973,,9.1,29.9,52.18,218.3,462.3
17011,2010,18.17271661088704,23.28,7.9,30.7,45.08,54.2,459.9
17013,2010,20.23155416012559,,7.9,29.0,49.49,203.2,461.8
17015,2010,21.26153046641549,,8.8,30.1,48.85,172.4,415.7
17017,2010,15.675199882637715,,8.9,30.0,62.36,187.7,448.9
17019,2010,10.024510533575464,18.81,8.5,27.6,43.26,175.4,357.2
17021,2010,17.509996260391798,22.41,8.9,31.9,47.08,179.6,499.0
17023,2010,17.973113989319252,,7.8,30.7,55.2,302.3,534.9
17025,2010,17.85765948213511,,8.4,29.2,64.73,227.6,480.1
17027,2010,14.480881536876042,18.08,7.9,27.4,41.13,220.7,480.8
17029,2010,13.786061708684516,16.33,7.6,29.5,66.46,251.0,528.3
17031,2010,11.982632867450302,21.21,9.0,26.0,32.45,175.9,463.3
17033,2010,16.822382707944037,,8.5,32.3,56.66,181.6,506.1
17035,2010,16.755631955125306,,8.3,28.3,56.4,243.6,471.8
17037,2010,9.848304722050502,21.03,7.8,30.1,41.59,,
17039,2010,16.799276672694393,,8.2,29.8,58.57,240.3,435.6
17041,2010,15.868488214982733,17.26,7.2,29.8,59.61,140.5,431.6
17043,2010,11.680935267864436,17.31,7.2,24.4,34.12,,
17045,2010,18.694618543332613,,9.2,32.3,71.69,312.4,622.2
17047,2010,17.73091773091773,,8.0,26.7,52.01,148.4,480.9
17049,2010,15.173562412342214,15.160000000000002,7.8,26.5,48.86,212.7,445.1
17051,2010,16.176404138990556,,9.0,31.9,54.09,113.2,435.5
17053,2010,18.706057808394288,,8.1,30.3,54.21,223.4,461.7
17055,2010,18.3414512301736,28.99,9.1,29.4,83.4,351.6,437.4
17057,2010,18.10065810767073,28.58,7.2,30.1,52.96,129.0,451.0
17059,2010,20.348106944195226,,8.4,29.5,65.18,87.3,589.8
17061,2010,17.22822174226062,,8.7,30.0,54.95,290.6,495.5
17063,2010,11.149659050125614,24.93,8.6,33.7,46.84,306.1,507.2
17065,2010,19.737153682216434,,7.8,28.8,53.06,92.4,629.5
17067,2010,19.831334136504108,,8.1,27.6,48.58,109.8,417.5
17069,2010,20.537161379949058,,8.4,30.6,78.37,165.3,541.0
17071,2010,20.972354623450908,,7.9,30.5,51.21,162.6,489.8
17073,2010,17.13906287164037,20.1,7.7,27.9,49.7,156.9,482.8
17075,2010,19.026295410928928,23.93,8.4,32.1,49.71,359.1,557.6
17077,2010,11.665810875722592,29.59,8.7,28.1,49.41,123.5,478.2
17079,2010,17.511568123393314,,8.5,29.5,46.84,194.5,464.8
17081,2010,16.188878854341375,29.19,9.4,32.7,61.86,126.4,409.3
17083,2010,15.812133072407045,,7.9,27.8,47.64,309.1,521.4
17085,2010,21.34404803956199,18.31,7.8,26.2,37.46,193.9,390.0
17087,2010,17.28022849888924,,8.3,28.6,60.36,92.0,409.4
17089,2010,9.703178650875463,17.419999999999998,8.0,26.5,35.56,159.9,358.8
17091,2010,13.464353100918725,24.08,9.0,32.4,50.51,234.6,464.7
17093,2010,7.336205177987917,20.03,7.3,27.8,41.27,139.6,359.7
17095,2010,18.470290293317206,21.05,8.3,32.3,72.09,257.8,460.4
17097,2010,10.457843986537343,18.01,7.0,24.6,36.73,136.9,363.9
17099,2010,16.408810170176498,26.65,8.6,28.8,49.99,297.5,527.4
17101,2010,16.26328217237308,,8.8,30.8,64.74,310.1,497.1
17103,2010,15.815801906455825,26.43,8.9,25.9,51.16,178.3,451.0
17105,2010,15.738405312194367,27.32,8.6,30.4,49.99,254.0,561.2
17107,2010,15.731598586665786,,9.1,32.3,48.81,166.5,413.8
17109,2010,14.270392841821414,22.46,8.5,29.7,50.95,229.7,452.4
17111,2010,10.235125132638007,23.68,6.9,26.0,48.33,190.1,414.7
17113,2010,10.230846239915197,17.01,8.9,31.4,48.97,136.7,387.9
17115,2010,16.40354915287895,28.01,8.7,31.7,48.8,120.1,507.6
17117,2010,17.082662091763087,,8.8,29.4,52.1,180.9,526.4
17119,2010,14.303590657606478,24.33,10.2,31.5,56.48,177.2,506.4
17121,2010,17.54110006088898,25.82,6.8,32.3,72.52,175.9,540.0
17123,2010,19.6011711640421,,8.2,29.3,47.24,174.8,515.8
17125,2010,19.193229131117327,,8.2,31.2,63.85,193.9,435.5
17127,2010,18.322496749024705,,9.4,33.5,92.48,295.1,602.0
17129,2010,15.54820415879017,,8.1,28.1,48.66,182.9,430.8
17131,2010,18.239990249253456,,8.1,31.8,61.12,286.9,492.9
17133,2010,14.16924289264715,15.14,8.3,28.5,44.67,183.8,420.4
17135,2010,17.297405056982427,19.37,8.1,24.4,45.1,121.0,453.0
17137,2010,16.747880460806122,,8.5,29.5,56.21,241.0,487.6
17139,2010,17.524732485362403,,7.9,29.4,53.65,246.3,500.0
17141,2010,15.211367806193133,22.24,8.5,27.0,47.09,178.5,437.0
17143,2010,13.965052464263087,20.35,8.8,26.7,49.94,179.3,448.3
17145,2010,15.72036746583016,,8.5,28.2,60.48,140.0,456.1
17147,2010,16.224789035848943,,8.6,29.4,42.93,346.7,456.4
17149,2010,19.067951689642552,,8.0,28.7,58.63,198.6,397.3
17151,2010,21.837282074206527,,8.4,30.3,58.28,198.2,522.8
17153,2010,18.11949069539667,,10.1,32.8,68.69,188.2,615.5
17155,2010,17.93080505655356,,8.2,27.9,37.61,109.7,471.6
17157,2010,16.023189098732967,19.54,7.8,30.9,53.28,211.3,464.2
17159,2010,19.05644065703347,,8.2,29.9,46.36,233.5,474.8
17161,2010,16.219090847503555,22.02,8.1,26.9,50.26,117.1,503.6
17163,2010,12.538052102251502,23.75,10.4,29.3,59.63,,
17165,2010,18.3037507027548,,8.9,30.1,72.45,119.8,527.0
17167,2010,13.871233610929925,19.69,9.5,30.0,50.86,202.3,434.6
17169,2010,18.43397478433975,,8.0,28.7,44.64,208.1,449.9
17171,2010,18.002628120893558,,8.2,28.7,52.88,238.9,459.7
17173,2010,18.931734812561512,,7.7,29.4,43.32,193.2,487.4
17175,2010,19.919584520020106,,7.8,31.5,55.74,259.8,456.5
17177,2010,18.791748939209345,16.82,9.5,27.2,50.18,187.3,398.6
17179,2010,15.629659152975217,26.02,7.5,26.4,48.32,182.7,429.9
17181,2010,18.205402966555752,,8.3,30.6,59.75,55.8,494.6
17183,2010,16.333904948554633,23.69,9.0,29.3,75.07,420.1,592.1
17185,2010,17.92547834843907,,8.2,29.4,61.62,266.1,512.6
17187,2010,17.066561282673742,,8.8,30.1,52.39,218.8,479.0
17189,2010,17.088091353996738,,8.5,31.4,37.15,181.7,505.9
17191,2010,19.41689568646194,,8.3,28.7,62.02,286.9,482.7
17193,2010,20.970062341577037,,7.6,30.2,70.25,391.0,501.5
17195,2010,17.563177512567112,29.7,8.6,27.8,53.57,119.3,479.8
17197,2010,9.34454291539486,21.25,9.6,32.5,39.03,172.0,439.6
17199,2010,16.35356454720616,22.21,7.5,29.9,61.77,122.2,477.8
17201,2010,13.864912583917064,24.5,9.6,28.9,47.89,146.3,465.0
17203,2010,14.854763198054886,17.349999999999998,7.8,29.8,43.34,250.9,434.0
18001,2010,13.813726628730693,19.31,7.9,30.2,38.11,163.0,453.0
18003,2010,11.9026815940665,23.67,9.8,31.8,54.81,204.8,444.3
18005,2010,14.020151526985865,25.45,9.3,31.8,64.67,154.7,481.4
18007,2010,15.705742976418819,,10.4,32.4,63.58,227.8,475.1
18009,2010,17.805966643175946,,10.2,33.4,62.14,285.8,472.5
18011,2010,11.75592100639539,17.84,7.7,27.1,56.57,140.7,512.7
18013,2010,17.38015387650424,21.92,9.6,28.4,52.62,160.6,419.6
18015,2010,15.852269914352195,30.09,8.8,33.1,53.93,213.3,434.7
18017,2010,15.105809926894958,24.6,8.8,34.2,58.49,315.5,488.8
18019,2010,12.776868324183528,29.21,9.5,31.4,67.14,173.2,516.4
18021,2010,15.122514336784091,32.92,9.3,37.3,62.31,179.4,552.2
18023,2010,14.439661659793506,20.36,12.1,29.0,62.11,139.2,543.6
18025,2010,15.007471049682481,,10.4,37.6,70.33,242.3,495.5
18027,2010,14.032156368221944,26.82,10.0,31.0,55.06,338.6,507.0
18029,2010,13.190104426651757,,9.0,33.1,57.44,255.9,481.3
18031,2010,14.505000387626948,22.54,9.0,28.0,48.08,154.0,513.8
18033,2010,13.177910052910054,21.69,8.8,28.5,60.8,,
18035,2010,14.723154718905368,23.22,9.9,33.2,71.09,317.1,490.8
18037,2010,14.571053573559242,19.82,8.3,33.7,37.1,197.9,453.6
18039,2010,12.202014677059116,22.97,8.8,29.2,52.09,310.2,490.9
18041,2010,16.670092497430627,26.16,9.8,34.1,81.25,556.0,540.7
18043,2010,13.005126557710586,28.17,8.9,29.0,62.91,259.3,477.9
18045,2010,17.7124334336652,28.1,10.2,30.1,70.71,243.1,546.0
18047,2010,14.159330413287654,25.96,11.5,27.9,44.1,245.9,396.9
18049,2010,16.467310371331124,26.33,9.0,31.2,69.49,214.8,622.0
18051,2010,15.26904158592935,24.3,8.9,28.7,53.17,355.9,464.8
18053,2010,16.233924152039258,26.41,11.3,31.1,80.91,284.8,460.3
18055,2010,16.089981028096485,26.55,11.5,32.7,63.62,149.7,501.7
18057,2010,8.666765523901148,15.4,7.6,21.7,42.98,95.3,366.6
18059,2010,12.804817287571002,22.43,8.6,28.2,57.01,123.7,469.8
18061,2010,13.890160183066358,23.26,9.6,30.4,62.74,198.8,452.3
18063,2010,10.789015717280787,23.0,8.6,31.3,57.85,150.6,453.0
18065,2010,16.210377548960224,27.97,9.1,29.3,64.07,153.9,511.1
18067,2010,16.3403905645785,23.11,11.1,37.7,62.91,270.3,491.6
